Run,Generation,Leg Index,Individual Index,Fitness,Amplitude,Phase,Offset
0,0,4,0,9.189277076914168,"[0.48046998338018776, 0.46741902948283615, 0.2348416832056151]","[4.359310404214459, 4.976130727247194, 4.830342951500105]","[0.03664132598487013, 0.0835091314682408, 0.013649724856592438]"
0,0,5,0,9.189817165117704,"[0.18219057792704468, 0.33457716859535525, 0.4219149966527838]","[0.27761355612080696, 2.9278479337192356, 4.550168954617864]","[0.03910103512334395, -0.0847750760523377, 0.24940411939142004]"
0,0,0,1,6.647867470686,"[0.4196195862906107, 0.26762197379775987, 0.012580405183598542]","[1.008741844586383, 0.910058124436241, 2.980117513808695]","[-0.009422370679964764, -0.2137939334819421, 0.39952383158448246]"
0,0,1,1,6.6481260856973226,"[0.2334498616897721, 0.2794470872852829, 0.25252802934639884]","[5.885601498180217, 5.2077803229204385, 2.1550087906335853]","[-0.007733959513900657, 0.36421771230760047, 0.07484393408714873]"
0,0,2,1,6.6483850241770135,"[0.3169767752165917, 0.03992238169718726, 0.0018835894921080953]","[4.821019905271706, 5.062781856211252, 1.647026696467601]","[0.14132964713794227, -0.09301290214564839, 0.37610183395448504]"
0,0,4,1,6.648903695931432,"[0.49178035721184804, 0.02800801801196451, 0.05418565891959476]","[2.650260365846088, 5.783130336964359, 2.7580642141992104]","[0.2755469530568133, 0.10278155967792091, -0.16057377729885014]"
0,0,5,1,6.649161760261345,"[0.1781227187324348, 0.24249227569181658, 0.1938894529030208]","[6.115005015230412, 0.027900021404144885, 4.022686107504069]","[0.4088185868518054, -0.44197457999868717, 0.09214169211565937]"
0,0,0,0,7.539693740496698,"[0.05279322533742686, 0.23962195342594167, 0.2753650634842046]","[5.647701657688146, 6.176338355183085, 3.242443289482531]","[0.19363032966265137, -0.1477757847655895, -0.34658861943397545]"
0,0,1,0,7.553682852514903,"[0.25171204489610993, 0.2004729641829286, 0.32468385233093966]","[5.9677544276508545, 5.011655424125834, 1.3578019256399934]","[-0.2592507281000568, 0.21120286219475426, 0.2156056403589035]"
0,0,2,0,7.563296256527366,"[0.13462230975698924, 0.3634096575614868, 0.1255318262076398]","[3.8776867268632946, 2.6964164318422457, 0.5240022984318456]","[-0.299387253757175, 0.1836730974900378, -0.3165144685749822]"
0,0,4,0,7.562124170740074,"[0.0924451589595362, 0.09066329271371859, 0.06393600930338889]","[1.1198668033824182, 5.090381701106984, 6.26944387062664]","[-0.07678776017281153, 0.20180694899509077, 0.33375590175955416]"
0,0,5,0,7.56129926041367,"[0.21057907821551414, 0.03855194762338454, 0.2914402345433473]","[5.760305797118968, 0.9223812208816882, 1.9141943384830684]","[0.028000467301132037, -0.04689989352813595, 0.42240310335165365]"
0,0,0,1,9.1618681165417,"[0.4653232736787477, 0.24177405416422032, 0.012982671862254158]","[2.137782148274088, 5.323989252883144, 4.858225828933353]","[-0.08816854017011544, -0.07620405680810494, 0.061764589953714255]"
0,0,1,1,9.162229474809454,"[0.45412972825804493, 0.44449554017378184, 0.3554618898740813]","[1.0227503448987794, 4.352777902463025, 1.4487415410978872]","[-0.32622370821619706, 0.2341612171082662, 0.46706472538311994]"
0,0,2,1,9.162588456453609,"[0.4545513134842295, 0.4605243932167622, 0.222757297230531]","[5.242217596836524, 1.5501043715971978, 5.695559585413716]","[0.3690985527435866, 0.41700295080581873, -0.35267541090448307]"
0,0,4,1,9.163291942979251,"[0.3715974970598738, 0.2538775418686222, 0.11013423959898799]","[1.8991957742386107, 1.6444787428371126, 6.237833986226085]","[-0.4340709087064468, -0.4036245329344801, 0.12902993209568536]"
0,0,5,1,9.163637665508741,"[0.12512922364761725, 0.4175882263986697, 0.3977183585034428]","[3.629005994842579, 2.713999703293138, 4.524705786088526]","[-0.2979899096389056, 0.2085617010025539, -0.2533477020622271]"
0,0,0,0,7.054550800818209,"[0.21522086473881985, 0.017905545326465877, 0.23243123414881922]","[3.240637536528618, 2.6728290123982656, 5.595198419250258]","[0.27250042513515527, 0.23442652390874164, 0.4092326658559733]"
0,0,1,0,7.0545452320329645,"[0.4549977633801137, 0.4017601738024294, 0.29591732447057434]","[4.252784889961351, 3.447670018256762, 2.9946853894357535]","[0.46614417873023306, 0.2279456163490009, -0.4591731262574017]"
0,0,2,0,7.054539839097821,"[0.44051929827797465, 0.43043941742407293, 0.26244009140961133]","[6.2812033133376755, 1.5566583455237741, 5.25738854230556]","[0.2045596615418852, -0.37183047059491237, 0.24875318078018815]"
0,0,4,0,7.054527330237438,"[0.05058339636103326, 0.2697184486189544, 0.3060887741900125]","[3.159472295958823, 0.956950179191219, 1.7401102711073815]","[0.11975117160174875, -0.3214228093823729, 0.40751930606554165]"
0,0,5,0,7.054518423033812,"[0.4533195209497498, 0.4613619008924282, 0.2419450029932022]","[2.855570471152948, 3.3915471716988512, 1.9776171935727345]","[-0.3891873709218847, -0.18482706657239956, 0.15181878696905804]"
0,0,0,1,8.106108870659382,"[0.40667325652630415, 0.4715527267913365, 0.24903855404466552]","[0.5890831357228413, 0.5397064269767892, 6.261914226373201]","[-0.4878895440924689, 0.3858831033128375, 0.022899173860648214]"
0,0,1,1,8.10586191819325,"[0.2827304753122521, 0.12893197254148542, 0.4305616971359116]","[1.907373227042357, 0.7898639063902396, 3.2049550334012467]","[0.23490925134566054, -0.2776328353438223, 0.3849179763283317]"
0,0,2,1,8.105615053642506,"[0.1590165449100498, 0.2771599019815341, 0.23501863685526853]","[4.031598842187556, 5.720111657662001, 2.953406280656412]","[-0.041121632330670566, -0.09891340780327751, -0.46056643763965777]"
0,0,4,1,8.10512248238675,"[0.20733227747115923, 0.07090667436381148, 0.41720777182937563]","[0.010335277078522777, 4.295503682352723, 1.277595225234162]","[-0.10489904463902477, -0.10507714674108737, -0.22611936974675428]"
0,0,5,1,8.10487705115549,"[0.011657279884815797, 0.4614438527583322, 0.2779641673358446]","[0.8408824432093697, 0.7915392127764355, 4.796894066562627]","[-0.44721492936937646, 0.495067992813398, 0.45379281367414237]"
