Run,Generation,Leg Index,Individual Index,Fitness,Amplitude,Phase,Offset
2,1,0,24,5.656446410935684,"[0.42366074233906903, 0.14287437554754345, 0.31391520924308725]","[2.9026121021818505, 3.0806775078509916, 2.6103856453645014]","[0.24993930350043947, 0.34141080833309756, -0.30882214624343585]"
2,1,0,25,5.687977252939185,"[0.02355999195669356, 0.3640764080637192, 0.46013718055234526]","[3.9343932445676204, 2.6409265281397163, 0.009203671746318311]","[-0.1749715168749315, -0.3219805616888105, 0.47225273228604114]"
2,1,0,26,5.675089160346289,"[0.44253827069291496, 0.06675987616409501, 0.21624024921431467]","[2.574818656257428, 0.9659214720740684, 2.5762193373168514]","[0.2614737970508265, -0.17392794759090602, -0.3572495639243457]"
2,1,0,27,5.991649101235276,"[0.17753627799752691, 0.2817947960633623, 0.2551673720158482]","[5.528709085957801, 0.9865466829570945, 4.118681451392223]","[-0.30124248298816825, -0.15759737552160946, -0.291631199113487]"
2,1,0,28,7.0309024000855045,"[0.1430818071156844, 0.4897023081827253, 0.29512127958644047]","[6.172276510683402, 2.4802024285001307, 3.181643911427334]","[-0.4557934627582071, -0.4600032045377198, 0.3198739815146314]"
2,1,0,29,5.685154164640718,"[0.05198656467782642, 0.08683050606719683, 0.046102297374383816]","[3.9410134415938978, 0.9830942568969402, 1.0439576215427882]","[-0.27097826414194626, -0.370041353125247, 0.43493333468908846]"
2,1,0,30,5.647747511103325,"[0.31930033068288444, 0.43647751174103666, 0.3267467199273651]","[2.7183292977747118, 4.058969268358337, 5.093772464553227]","[0.11214565621460681, -0.30418810761381654, -0.2401031434917991]"
2,1,0,31,5.847801605898623,"[0.2309445462645049, 0.08683050606719683, 0.04370717751557718]","[4.2678743780333965, 0.9830942568969402, 3.5234404595645583]","[-0.37523751759640145, -0.370041353125247, -0.16695990540129446]"
2,1,0,32,5.725425140350179,"[0.0076063133427440865, 0.4305537117866828, 0.32159980553154277]","[2.61152497882252, 5.0493339455181285, 0.6755948660040195]","[0.4635912522176342, -0.20872827844648145, -0.25076460964852176]"
2,1,0,33,5.484175695925031,"[0.1936070114224791, 0.22792519105753278, 0.30483069839088334]","[5.478536981054226, 3.913899579910961, 1.8369329930848612]","[-0.4238036493659023, -0.13886304837639463, -0.005917745771564675]"
2,1,0,34,5.836438299417533,"[0.17753627799752691, 0.45113302259159443, 0.1858845343332287]","[5.528709085957801, 6.086438374067384, 3.170476293344357]","[-0.30124248298816825, -0.08304365601486541, -0.07953314940588196]"
2,1,0,35,5.778083964222897,"[0.4496460058731291, 0.08683050606719683, 0.42455754183219496]","[5.1908801154296835, 0.9830942568969402, 2.0813005039088583]","[0.03478470889002805, -0.370041353125247, -0.4028494364098234]"
2,1,0,36,5.623341839307048,"[0.04843853029798012, 0.3640764080637192, 0.46013718055234526]","[5.998273585534273, 2.6409265281397163, 0.009203671746318311]","[-0.2293247180491168, -0.3219805616888105, 0.47225273228604114]"
2,1,0,37,5.625477341825566,"[0.32234487462431016, 0.33152186891510366, 0.45899988391984103]","[3.2293928897573423, 5.925901303166028, 2.264658341922285]","[-0.010481778471172043, 0.06222019217799757, 0.3911551621673952]"
2,1,0,38,5.630597080002805,"[0.2967626740520001, 0.3640764080637192, 0.271296131963405]","[2.9460919575906175, 2.6409265281397163, 1.0948344611777274]","[0.2511875124726116, -0.3219805616888105, -0.24412695239865323]"
2,1,0,39,5.812163177181092,"[0.17753627799752691, 0.2817947960633623, 0.10300923860883737]","[5.528709085957801, 0.9865466829570945, 3.234272773655915]","[-0.30124248298816825, -0.15759737552160946, 0.4626469608842103]"
2,1,0,40,5.682484256570803,"[0.2712007941033501, 0.22792519105753278, 0.07243318984972119]","[6.224219415823843, 3.913899579910961, 5.600954080514542]","[-0.08384159282719428, -0.13886304837639463, 0.35074905824133396]"
2,1,0,41,5.609557587522938,"[0.21959549763348662, 0.34926498766167335, 0.1012347612162538]","[1.955272078666061, 1.186593179850061, 1.0865119952497404]","[0.3401285269786015, -0.33248412514210757, 0.2755955922656236]"
2,1,0,42,5.6048264603356595,"[0.4385561714082118, 0.4226750638721049, 0.16613572008894106]","[0.9605948100878571, 0.8396348935450737, 5.168985590302705]","[0.43494576786046324, -0.27837747600393214, 0.35816163868969897]"
2,1,0,43,5.4421245178432756,"[0.01785625132279972, 0.03983071264107818, 0.3743673205526184]","[4.825231137458199, 2.4282234487428362, 4.176301186897508]","[0.1627747970571184, 0.25425817782469884, 0.19749198961434833]"
2,1,0,44,5.604978437885419,"[0.17683202951756027, 0.41139260970983016, 0.30483069839088334]","[5.490580758749994, 1.815768205094248, 1.8369329930848612]","[-0.4021001176734109, 0.3109250772484461, -0.005917745771564675]"
2,1,0,45,5.624324525464336,"[0.0216263620662467, 0.13489356170817457, 0.32159980553154277]","[2.57338190167771, 2.381084376927852, 0.6755948660040195]","[0.443026149722191, 0.008024357735478826, -0.25076460964852176]"
2,1,0,46,5.6280773597573805,"[0.2967626740520001, 0.09279335052870563, 0.4345726908746064]","[2.9460919575906175, 2.954223615481645, 1.4391395485996556]","[0.2511875124726116, 0.444358421577952, 0.1729026448463904]"
2,1,0,47,5.605797320350259,"[0.4245757923876058, 0.43545520327585097, 0.023615473814815102]","[0.9138726909959008, 5.327868405544224, 4.36242716065509]","[-0.4466354089980643, 0.46585812813237937, 0.4755978117066174]"
2,1,0,48,5.606626616360327,"[0.26384553569868036, 0.3003989754145028, 0.17282616876078202]","[2.1858128265308667, 0.697531697431873, 5.847334971902168]","[-0.13250687891694146, 0.4907838815561575, 0.09375502731208112]"
2,1,0,49,5.563311287964929,"[0.2242419845231594, 0.1418100082143719, 0.327014375574382]","[3.0340201653384153, 2.3734195675867964, 4.637067363173754]","[0.4387181041698628, 0.018831658965772324, -0.16036839686835902]"
3,2,0,0,8.056631045593809,"[0.32234487462431016, 0.3094468187032158, 0.3743673205526184]","[3.2293928897573423, 0.26787291500599103, 4.176301186897508]","[-0.010481778471172043, -0.21633030080758409, 0.19749198961434833]"
3,2,0,1,5.932818330813478,"[0.1430818071156844, 0.4897023081827253, 0.29512127958644047]","[6.172276510683402, 2.4802024285001307, 3.181643911427334]","[-0.4557934627582071, -0.4600032045377198, 0.3198739815146314]"
3,2,0,2,6.815762962505506,"[0.2948396763110417, 0.13201617891056133, 0.3114027528266514]","[2.71492842589903, 5.181199674288685, 1.228163667347941]","[-0.3362939073939629, -0.15433125504396106, -0.09221769709243455]"
3,2,0,3,6.49996317054931,"[0.4245033711339523, 0.19073820321422974, 0.4345726908746064]","[4.2181787960143335, 3.949918502246813, 1.4391395485996556]","[0.47912825033942497, -0.2899680984547198, 0.1729026448463904]"
3,2,0,4,6.049355060865487,"[0.3696112174197326, 0.34926498766167335, 0.1012347612162538]","[1.1390803857715743, 1.186593179850061, 1.0865119952497404]","[-0.22955258520771393, -0.33248412514210757, 0.2755955922656236]"
3,2,0,5,6.246655719662876,"[0.4024021128319703, 0.43318669161951906, 0.2509502868331522]","[0.15694271458557896, 1.8963035622346236, 5.8600308829685]","[-0.4043428178945023, -0.044547384039233195, -0.09543268178398734]"
3,2,0,6,5.909914951214463,"[0.17753627799752691, 0.2817947960633623, 0.2551673720158482]","[5.528709085957801, 0.9865466829570945, 4.118681451392223]","[-0.30124248298816825, -0.15759737552160946, -0.291631199113487]"
3,2,0,7,9.047644197524177,"[0.4145947595748535, 0.3640764080637192, 0.46013718055234526]","[6.0940331414607245, 2.6409265281397163, 0.009203671746318311]","[0.15527349167520998, -0.3219805616888105, 0.47225273228604114]"
3,2,0,8,5.973061771170495,"[0.17753627799752691, 0.2817947960633623, 0.10300923860883737]","[5.528709085957801, 0.9865466829570945, 3.234272773655915]","[-0.30124248298816825, -0.15759737552160946, 0.4626469608842103]"
3,2,0,9,5.745613848119722,"[0.31930033068288444, 0.43647751174103666, 0.32056868622297885]","[2.7183292977747118, 4.058969268358337, 5.0962249902536705]","[0.11214565621460681, -0.30418810761381654, -0.24713755505234847]"
3,2,0,10,5.729784080075508,"[0.13363051481991933, 0.33152186891510366, 0.45899988391984103]","[2.275815435511304, 5.925901303166028, 2.264658341922285]","[0.0364254957047897, 0.06222019217799757, 0.3911551621673952]"
3,2,0,11,6.057312370406727,"[0.4855436437561183, 0.08799223145547203, 0.32929918888587173]","[5.0837282263063495, 6.02101723626553, 4.952164834852537]","[0.4726319240965593, -0.46492238361889304, 0.3454827536869438]"
3,2,0,12,5.843427368443109,"[0.026651603632770082, 0.2873742713088332, 0.17188341003188812]","[3.3085528548133523, 5.187357143776836, 3.8905748762160988]","[-0.03134298410774394, -0.03868112079856012, 0.48779364096224165]"
3,2,0,13,5.810759980620415,"[0.2309445462645049, 0.08683050606719683, 0.04370717751557718]","[4.2678743780333965, 0.9830942568969402, 3.5234404595645583]","[-0.37523751759640145, -0.370041353125247, -0.16695990540129446]"
3,2,0,14,5.877025238972341,"[0.17753627799752691, 0.45113302259159443, 0.1858845343332287]","[5.528709085957801, 6.086438374067384, 3.170476293344357]","[-0.30124248298816825, -0.08304365601486541, -0.07953314940588196]"
3,2,0,15,5.884600335725849,"[0.17753627799752691, 0.2817947960633623, 0.10300923860883737]","[5.528709085957801, 0.9865466829570945, 3.234272773655915]","[-0.30124248298816825, -0.15759737552160946, 0.4626469608842103]"
3,2,0,16,5.8011143492280155,"[0.12305769262566507, 0.36248017193104026, 0.01891144774913861]","[5.730718325386184, 0.2368508430394047, 3.85950863778668]","[0.03201468305700872, 0.05404246471292973, 0.10065334257469838]"
3,2,0,17,5.575376319879322,"[0.4496460058731291, 0.08683050606719683, 0.42455754183219496]","[5.1908801154296835, 0.9830942568969402, 2.0813005039088583]","[0.03478470889002805, -0.370041353125247, -0.4028494364098234]"
3,2,0,18,5.690797538182923,"[0.1936070114224791, 0.00353322648689941, 0.30483069839088334]","[5.478536981054226, 0.720516641332447, 1.8369329930848612]","[-0.4238036493659023, -0.24772692177525424, -0.005917745771564675]"
3,2,0,19,5.773976201942088,"[0.05198656467782642, 0.4881900180961047, 0.0746690391920452]","[3.9410134415938978, 3.6895581603809413, 4.370881475737529]","[-0.27097826414194626, -0.47081401937886025, 0.29872568222126783]"
3,2,0,20,5.719490297594635,"[0.4090023426849563, 0.454026151377367, 0.44684491123809406]","[1.4369733813730463, 2.292374426862284, 2.4464707582168]","[-0.3063283229775726, 0.4617552206590675, -0.4241588621874606]"
3,2,0,21,5.840173591330134,"[0.0076063133427440865, 0.4305537117866828, 0.32159980553154277]","[2.61152497882252, 5.0493339455181285, 0.6755948660040195]","[0.4635912522176342, -0.20872827844648145, -0.25076460964852176]"
3,2,0,22,5.5969234733938436,"[0.1430818071156844, 0.03905418975418684, 0.03897202631207258]","[6.172276510683402, 2.4461444587373995, 5.702777191067542]","[-0.4557934627582071, -0.16845409566363934, -0.28958040825428977]"
3,2,0,23,5.600240577626682,"[0.4519984377477785, 0.07967821832922622, 0.2551673720158482]","[6.14597912325426, 2.852486922019256, 4.118681451392223]","[0.12081891918333243, -0.22415398327382619, -0.291631199113487]"
3,2,0,24,5.753971037495449,"[0.04843853029798012, 0.3956984510499777, 0.0384804493693503]","[5.998273585534273, 6.258332197787659, 3.437426218358988]","[-0.2293247180491168, -0.2917183941533975, -0.42285757798683976]"
