Run,Generation,Leg Index,Individual Index,Fitness,Amplitude,Phase,Offset
9,8,0,17,6.143300768686662,"[0.4936396184610046, 0.4311654122164717, 0.3741286752312246]","[4.809992582372568, 0.83315377978683, 4.970553335012501]","[0.06549773355803012, 0.05596221475179046, -0.26214550049012153]"
9,8,1,17,6.143582555458945,"[0.18044796477847752, 0.15909632533242224, 0.25768987465946463]","[2.4044435158594766, 1.9340503101098887, 5.756538756512246]","[-0.13194472871911656, 0.3482550909061447, -0.18103870798275112]"
9,8,2,17,6.143855360909018,"[0.09145077806992741, 0.2975594565997348, 0.10738053147551918]","[3.849376014813937, 4.5449045145122255, 5.3904994111038755]","[-0.07612366383473457, 0.24639993558205442, -0.12444314257717748]"
9,8,3,17,6.144117834033048,"[0.49374734503408835, 0.44969893537939243, 0.04176872443530463]","[5.292069405169566, 2.041344195435578, 5.191452348883965]","[-0.10280970052285954, 0.08552802181228047, -0.059318529432969044]"
9,8,4,17,6.144367211146555,"[0.41685848412868026, 0.47052191297489293, 0.24464074180542086]","[1.83358750900679, 5.65416996933951, 1.8431109752989387]","[-0.028587238611000876, -0.22526608736470866, 0.47345250357550106]"
9,8,0,18,7.430006916771243,"[0.21495413655496465, 0.02860693765188234, 0.2860985593825877]","[0.4030826405446633, 3.0642146685695044, 0.5511219250841279]","[-0.47424803287465767, -0.30946252603998364, -0.4856690027117675]"
9,8,1,18,7.430764035095837,"[0.3208267098592897, 0.14208376746688806, 0.25768987465946463]","[3.9887788174580554, 5.37499605976581, 5.756538756512246]","[0.031164222424013663, 0.3548553598433327, -0.18103870798275112]"
9,8,2,18,7.431515880440159,"[0.1227892614903528, 0.37007772236370906, 0.0497100084095463]","[6.222057289610469, 4.352861882880361, 0.5906628899096082]","[-0.29537184821396834, -0.3592182821659847, 0.23770350019424583]"
9,8,3,18,7.43226355435068,"[0.041896388250127314, 0.4252213782356772, 0.07966381232111353]","[6.198161817546174, 5.541988546939113, 5.179497302242575]","[0.021392480445492912, -0.21113591336885917, -0.029488820713863495]"
9,8,4,18,7.433006992188291,"[0.3905312186739198, 0.2810327436919835, 0.3222575243857571]","[5.234681648496079, 2.841462716047327, 3.942918389606113]","[0.09444222031740801, -0.07013146920053548, -0.3208272712611794]"
9,8,0,19,9.683955339045804,"[0.16220032962959702, 0.02182046986954611, 0.2781447117271068]","[3.352771871978236, 3.106006081692851, 0.5861965174179202]","[-0.12096115415027131, -0.2931887819039789, 0.33778089504320374]"
9,8,1,19,9.683946197948288,"[0.1073657885440566, 0.004722728266052967, 0.25768987465946463]","[5.032880038698221, 3.035668316939026, 5.756538756512246]","[-0.22053559630186437, 0.1942419900670056, -0.18103870798275112]"
9,8,2,19,9.683936142906683,"[0.5111249531296331, 0.2737602089273183, 0.000978214988025361]","[4.357444570701155, 4.56261337674393, 4.323404198502285]","[0.1055845051500253, 0.20122382153794882, -0.33253463730544885]"
9,8,3,19,9.683924930172175,"[0.2789737437794668, 0.1840278879161653, 0.20588714123096802]","[3.4062458970891534, 6.024456571400352, 3.442540651455439]","[-0.05654856830735733, -0.4160065587175713, -0.18671723372307125]"
9,8,4,19,9.683913179630146,"[0.41685848412868026, 0.47052191297489293, 0.24464074180542086]","[1.83358750900679, 5.65416996933951, 1.8431109752989387]","[-0.028587238611000876, -0.22526608736470866, 0.47345250357550106]"
9,8,0,20,9.77912202128925,"[0.40966115827472294, 0.4211506016214718, 0.008048598877975432]","[3.706911494369842, 0.8649111580186389, 3.4931140883263256]","[-0.014320585767257588, 0.030352574851163272, 0.24844636158428535]"
9,8,1,20,9.779364159319595,"[0.18213588468008796, 0.4845276600483248, 0.22428388901360968]","[2.941692738718637, 4.542369480026713, 5.750911577530195]","[0.015904078003424638, 0.16114170216074108, -0.18881777320149729]"
9,8,2,20,9.779603775608134,"[0.2245181466776911, 0.209667497025388, 0.30972321433592775]","[1.033162405281043, 2.273877757956349, 1.1869193225888754]","[0.06299181362718098, -0.03942823424039288, 0.051588082350341846]"
9,8,3,20,9.779841559101326,"[0.49374734503408835, 0.44969893537939243, 0.04176872443530463]","[5.292069405169566, 2.041344195435578, 5.191452348883965]","[-0.10280970052285954, 0.08552802181228047, -0.059318529432969044]"
9,8,4,20,9.780077065130918,"[0.41858640428029303, 0.3458661455497835, 0.42072923285658936]","[0.8149904723208866, 4.042278626005247, 3.8205071929665224]","[-0.044206255963078145, -0.12685619256551572, -0.36397711774408614]"
9,8,0,21,6.295760950199728,"[0.48464386356176214, 0.4211506016214718, 0.15606839987471732]","[2.192793745410553, 0.8649111580186389, 5.223475913659993]","[-0.4014191383718628, 0.030352574851163272, -0.24708975899085517]"
9,8,1,21,6.319730644665806,"[0.18044796477847752, 0.36614584837050645, 0.43622895466414624]","[2.4044435158594766, 5.108431870913155, 1.9782748936893828]","[-0.13194472871911656, 0.03265690381682214, 0.29511874156352025]"
9,8,2,21,6.339285920512255,"[0.1380356202064894, 0.18658399098278589, 0.11157307649764263]","[3.1341112223532774, 3.4345430449618792, 5.23393896219733]","[0.2791106158295212, -0.12081139620979109, -0.36999365274810575]"
9,8,3,21,6.359447181964427,"[0.29815569936470127, 0.22037641367513788, 0.18267581729008064]","[3.0515551061278057, 3.786424597983557, 4.0659546236816455]","[0.49956627232034034, -0.02131968960070818, 0.3223603895584637]"
9,8,4,21,6.381124139401443,"[0.3905312186739198, 0.49602315220746523, 0.3358248393125275]","[5.234681648496079, 5.697639520022554, 3.9156247349219595]","[0.09444222031740801, -0.18131205874995415, -0.3665817783914542]"
9,8,0,22,8.950324466072244,"[0.38976231575698644, 0.4211506016214718, 0.15606839987471732]","[0.401542455813902, 0.8649111580186389, 5.223475913659993]","[-0.2028455385349447, 0.030352574851163272, -0.24708975899085517]"
9,8,1,22,8.949421915085066,"[0.3208267098592897, 0.3160849136067186, 0.3650659163801429]","[3.9887788174580554, 5.175715202765689, 3.878309985934662]","[0.031164222424013663, 0.0495544867221294, -0.4147475000266669]"
9,8,2,22,8.948513867504722,"[0.09145077806992741, 0.1916469842969376, 0.10738053147551918]","[3.849376014813937, 5.407855388723095, 5.3904994111038755]","[-0.07612366383473457, 0.4393766064288067, -0.12444314257717748]"
9,8,3,22,8.947606457794357,"[0.39111126396365986, 0.4021799410315298, 0.27132765771350725]","[2.8720720493209955, 2.0018018912110565, 4.05685481796195]","[0.2694407780330852, 0.08936961474142609, -0.008317879840471123]"
9,8,4,22,8.946703120148257,"[0.41685848412868026, 0.3458661455497835, 0.24464074180542086]","[1.83358750900679, 4.042278626005247, 1.8431109752989387]","[-0.028587238611000876, -0.12685619256551572, 0.47345250357550106]"
9,8,0,23,9.62602619701101,"[0.16220032962959702, 0.02182046986954611, 0.244188315650947]","[3.352771871978236, 3.106006081692851, 0.5850553451092476]","[-0.12096115415027131, -0.2931887819039789, -0.44894648257439923]"
9,8,1,23,9.627689552196308,"[0.36683545471211654, 0.4845276600483248, 0.22428388901360968]","[3.9399611938017705, 4.542369480026713, 5.750911577530195]","[-0.011581766996586973, 0.16114170216074108, -0.18881777320149729]"
9,8,2,23,9.629345839383108,"[0.2802802626540545, 0.1916469842969376, 0.1545838550121717]","[4.3753597660028944, 5.407855388723095, 5.202113439135055]","[0.1358784712768064, 0.4393766064288067, -0.36943829058627564]"
9,8,3,23,9.630994965251107,"[0.46891857159439065, 0.47641367109459265, 0.30015564224196883]","[4.571276065052132, 0.8891862575067182, 4.86286289814272]","[0.09885980928651339, -0.041302751441755436, -0.15554903670748477]"
9,8,4,23,9.632636516864101,"[0.41858640428029303, 0.3458661455497835, 0.24464074180542086]","[0.8149904723208866, 4.042278626005247, 1.8431109752989387]","[-0.044206255963078145, -0.12685619256551572, 0.47345250357550106]"
9,8,0,24,9.80713734952937,"[0.05460927359015921, 0.4474089397234071, 0.03755989834456208]","[2.737923859453145, 4.087512715916784, 1.645207643508489]","[-0.09832136399520264, 0.24224425209052003, 0.08061050742469877]"
9,8,1,24,9.814514917699043,"[0.36450690870367053, 0.1722663714873428, 0.43622895466414624]","[0.07266567612815952, 1.6304203175465761, 1.9782748936893828]","[-0.47110126014723486, 0.06609274403379006, 0.29511874156352025]"
9,8,2,24,9.817417125122747,"[0.09145077806992741, 0.1916469842969376, 0.1545838550121717]","[3.849376014813937, 5.407855388723095, 5.202113439135055]","[-0.07612366383473457, 0.4393766064288067, -0.36943829058627564]"
9,8,3,24,9.83352334905151,"[0.46891857159439065, 0.3641656865974795, 0.1075572766991551]","[4.571276065052132, 0.587054648493912, 6.004467107004683]","[0.09885980928651339, -0.02595283060944764, 0.3828636763774086]"
9,8,4,24,9.852340867544095,"[0.46838454200664287, 0.2810327436919835, 0.29842938903103894]","[1.5588610387125037, 2.841462716047327, 0.46939313778916836]","[0.24084795221199606, -0.07013146920053548, -0.17119200883618768]"
9,8,0,25,12.885780294288047,"[0.38976231575698644, 0.4211506016214718, 0.008048598877975432]","[0.401542455813902, 0.8649111580186389, 3.4931140883263256]","[-0.2028455385349447, 0.030352574851163272, 0.24844636158428535]"
9,8,1,25,12.884815837211708,"[0.2155249590140728, 0.12451424645165264, 0.25768987465946463]","[5.710736601349407, 5.656026270129985, 5.756538756512246]","[-0.2554359294145062, -0.3079078225570077, -0.18103870798275112]"
9,8,2,25,12.88384897896534,"[0.15581339787847123, 0.1916469842969376, -0.0033492681688841036]","[1.2241817343736263, 5.407855388723095, 0.5614794354479437]","[0.21067855672639668, 0.4393766064288067, 0.1583123374803486]"
9,8,3,25,12.882883870717185,"[0.2789737437794668, 0.47641367109459265, 0.29466431505857693]","[3.4062458970891534, 0.8891862575067182, 1.3204681614811777]","[-0.05654856830735733, -0.041302751441755436, -0.2968666561991966]"
9,8,4,25,12.881923047557553,"[0.41685848412868026, 0.47052191297489293, 0.24464074180542086]","[1.83358750900679, 5.65416996933951, 1.8431109752989387]","[-0.028587238611000876, -0.22526608736470866, 0.47345250357550106]"
9,8,0,26,6.317912260959266,"[0.4936396184610046, 0.4207174007856992, 0.40823001727217884]","[4.809992582372568, 0.8678363642101394, 4.985877363953366]","[0.06549773355803012, 0.09684584546144116, -0.30632584933898865]"
9,8,1,26,6.318183500577749,"[0.18044796477847752, 0.09010228708915016, 0.2057069641705747]","[2.4044435158594766, 5.6093841108506135, 3.3132428519568546]","[-0.13194472871911656, -0.27030571059705844, -0.06530650366373081]"
9,8,2,26,6.318455053573251,"[0.1306888106694037, 0.2975594565997348, 0.4213804828514321]","[3.0520580136817435, 4.5449045145122255, 3.3152306846080326]","[0.2628929138468742, 0.24639993558205442, -0.4769590811531995]"
9,8,3,26,6.318725436795241,"[0.49374734503408835, 0.44969893537939243, 0.2684356224592951]","[5.292069405169566, 2.041344195435578, 4.858854165818074]","[-0.10280970052285954, 0.08552802181228047, -0.2044299019969475]"
9,8,4,26,6.318990872626829,"[0.41685848412868026, 0.47052191297489293, 0.3711405920365476]","[1.83358750900679, 5.65416996933951, 1.7225282845795595]","[-0.028587238611000876, -0.22526608736470866, -0.10061315375717783]"
9,8,0,27,16.249142409098503,"[0.3523394062382367, 0.4211506016214718, 0.014301355199396848]","[0.3951863012492702, 0.8649111580186389, 1.6415677387226377]","[-0.16931142380468434, 0.030352574851163272, 0.0608634146303211]"
9,8,1,27,16.273284946164317,"[0.016927199831179185, 0.14208376746688806, 0.3650659163801429]","[4.020273195200993, 5.37499605976581, 3.878309985934662]","[0.2543322878813834, 0.3548553598433327, -0.4147475000266669]"
9,8,2,27,16.289577377062113,"[0.1722663629319034, 0.1916469842969376, 0.000978214988025361]","[5.529285640198343, 5.407855388723095, 4.323404198502285]","[-0.24825781827668914, 0.4393766064288067, -0.33253463730544885]"
9,8,3,27,16.292787252544315,"[0.39111126396365986, 0.4021799410315298, 0.18267581729008064]","[2.8720720493209955, 2.0018018912110565, 4.0659546236816455]","[0.2694407780330852, 0.08936961474142609, 0.3223603895584637]"
9,8,4,27,16.29598266410469,"[0.41685848412868026, 0.47052191297489293, 0.3711405920365476]","[1.83358750900679, 5.65416996933951, 1.7225282845795595]","[-0.028587238611000876, -0.22526608736470866, -0.10061315375717783]"
9,8,0,28,5.957439675859225,"[0.4936396184610046, 0.4211506016214718, 0.008048598877975432]","[4.809992582372568, 0.8649111580186389, 3.4931140883263256]","[0.06549773355803012, 0.030352574851163272, 0.24844636158428535]"
9,8,1,28,5.957770713083068,"[0.18213588468008796, 0.36614584837050645, 0.22428388901360968]","[2.941692738718637, 5.108431870913155, 5.750911577530195]","[0.015904078003424638, 0.03265690381682214, -0.18881777320149729]"
9,8,2,28,5.958089534466603,"[0.1380356202064894, 0.16671350772196322, 0.4213804828514321]","[3.1341112223532774, 3.407279088780813, 3.3152306846080326]","[0.2791106158295212, -0.1563516612818972, -0.4769590811531995]"
9,8,3,28,5.958397506155455,"[0.041896388250127314, 0.47641367109459265, 0.07966381232111353]","[6.198161817546174, 0.8891862575067182, 5.179497302242575]","[0.021392480445492912, -0.041302751441755436, -0.029488820713863495]"
9,8,4,28,5.958694567850156,"[0.41685848412868026, 0.47052191297489293, 0.3711405920365476]","[1.83358750900679, 5.65416996933951, 1.7225282845795595]","[-0.028587238611000876, -0.22526608736470866, -0.10061315375717783]"
9,8,0,29,6.3465155929000385,"[0.21495413655496465, 0.4211506016214718, 0.15606839987471732]","[0.4030826405446633, 0.8649111580186389, 5.223475913659993]","[-0.47424803287465767, 0.030352574851163272, -0.24708975899085517]"
9,8,1,29,6.346718724037742,"[0.18213588468008796, 0.4006748835090772, 0.25768987465946463]","[2.941692738718637, 2.0609009058053362, 5.756538756512246]","[0.015904078003424638, -0.08124197181139603, -0.18103870798275112]"
9,8,2,29,6.346921797612716,"[0.1227892614903528, 0.18658399098278589, 0.0497100084095463]","[6.222057289610469, 3.4345430449618792, 0.5906628899096082]","[-0.29537184821396834, -0.12081139620979109, 0.23770350019424583]"
9,8,3,29,6.347125172726836,"[0.041896388250127314, 0.4252213782356772, 0.29466431505857693]","[6.198161817546174, 5.541988546939113, 1.3204681614811777]","[0.021392480445492912, -0.21113591336885917, -0.2968666561991966]"
9,8,4,29,6.347326757643619,"[0.41858640428029303, 0.2810327436919835, 0.29842938903103894]","[0.8149904723208866, 2.841462716047327, 0.46939313778916836]","[-0.044206255963078145, -0.07013146920053548, -0.17119200883618768]"
9,8,0,30,7.843460822391813,"[0.3174362230627892, 0.4211506016214718, 0.15606839987471732]","[0.37496955512019553, 0.8649111580186389, 5.223475913659993]","[-0.16211425436048993, 0.030352574851163272, -0.24708975899085517]"
9,8,1,30,7.84639868233681,"[0.36450690870367053, 0.1722663714873428, 0.43622895466414624]","[0.07266567612815952, 1.6304203175465761, 1.9782748936893828]","[-0.47110126014723486, 0.06609274403379006, 0.29511874156352025]"
9,8,2,30,7.849357845583694,"[0.09145077806992741, 0.2975594565997348, 0.000978214988025361]","[3.849376014813937, 4.5449045145122255, 4.323404198502285]","[-0.07612366383473457, 0.24639993558205442, -0.33253463730544885]"
9,8,3,30,7.852340488273424,"[0.39111126396365986, 0.16585029455771894, 0.24643345370322017]","[2.8720720493209955, 0.2826699376783072, 6.070089529793154]","[0.2694407780330852, -0.4663839453381342, 0.31870219074711037]"
9,8,4,30,7.855347905104922,"[0.41685848412868026, 0.47052191297489293, 0.42072923285658936]","[1.83358750900679, 5.65416996933951, 3.8205071929665224]","[-0.028587238611000876, -0.22526608736470866, -0.36397711774408614]"
9,8,0,31,7.1086938576221055,"[0.3523394062382367, 0.020529962444609418, 0.3741286752312246]","[0.3951863012492702, 1.3638261378462926, 4.970553335012501]","[-0.16931142380468434, 0.22844893140132017, -0.26214550049012153]"
9,8,1,31,7.110432815080858,"[0.254207721640588, 0.12451424645165264, 0.2057069641705747]","[5.731261753564183, 5.656026270129985, 3.3132428519568546]","[-0.2963335514286275, -0.3079078225570077, -0.06530650366373081]"
9,8,2,31,7.1121659973404565,"[0.28728365003851536, 0.27047201889567735, 0.4213804828514321]","[4.299984141167266, 4.544227674215709, 3.3152306846080326]","[0.05126639398203276, 0.17442813889308734, -0.4769590811531995]"
9,8,3,31,7.113896717723024,"[0.29815569936470127, 0.16585029455771894, 0.21215682023879168]","[3.0515551061278057, 0.2826699376783072, 1.8121618050466444]","[0.49956627232034034, -0.4663839453381342, 0.17173078477099635]"
9,8,4,31,7.115625678195773,"[0.4621774179270864, 0.472539581491312, 0.3711405920365476]","[0.8073966856562926, 5.692315972685776, 1.7225282845795595]","[-0.07489918052731578, -0.16925813490871877, -0.10061315375717783]"
9,8,0,32,7.063862148067194,"[0.48464386356176214, 0.4211506016214718, 0.1959601431670835]","[2.192793745410553, 0.8649111580186389, 5.217498134415606]","[-0.4014191383718628, 0.030352574851163272, -0.28972596664801353]"
9,8,1,32,7.064205246457497,"[0.16524260817392913, 0.5415294232919727, 0.2057069641705747]","[2.957813378910884, 4.538473930265241, 3.3132428519568546]","[-0.010375154527019405, 0.22399801828874694, -0.06530650366373081]"
9,8,2,32,7.064540701334284,"[0.12242186888772869, 0.16691190134425082, 0.10738053147551918]","[3.1605655541731275, 3.4229878690417865, 5.3904994111038755]","[0.27706485803784625, -0.08271779528491643, -0.12444314257717748]"
9,8,3,32,7.064871406269743,"[0.3465048166798248, 0.16585029455771894, 0.21215682023879168]","[2.8472252183512023, 0.2826699376783072, 1.8121618050466444]","[0.2848604462518399, -0.4663839453381342, 0.17173078477099635]"
9,8,4,32,7.065197266906649,"[0.3905312186739198, 0.2810327436919835, 0.3222575243857571]","[5.234681648496079, 2.841462716047327, 3.942918389606113]","[0.09444222031740801, -0.07013146920053548, -0.3208272712611794]"
9,8,0,33,5.20785456608526,"[0.13619472546655104, 0.4211506016214718, 0.0752498048809786]","[4.067409962470484, 0.8649111580186389, 4.926773592339058]","[-0.4459722856966417, 0.030352574851163272, -0.14768408088941876]"
9,8,1,33,5.207513605964094,"[0.20500611196914054, 0.5022524383967585, 0.053415177751048426]","[3.8204175607835547, 4.542335438295405, 2.0663521607470856]","[0.4347952015389439, 0.20380983668169766, -0.13386118655062196]"
9,8,2,33,5.207179974264484,"[0.09904189679801784, 0.2975594565997348, 0.0164369006909965]","[3.0977331210285604, 4.5449045145122255, 0.544685664127975]","[0.3004228625587687, 0.24639993558205442, 0.2046554999206789]"
9,8,3,33,5.206852684071411,"[0.2789737437794668, 0.47641367109459265, 0.29466431505857693]","[3.4062458970891534, 0.8891862575067182, 1.3204681614811777]","[-0.05654856830735733, -0.041302751441755436, -0.2968666561991966]"
9,8,4,33,5.206532892458309,"[0.46838454200664287, 0.2810327436919835, 0.29842938903103894]","[1.5588610387125037, 2.841462716047327, 0.46939313778916836]","[0.24084795221199606, -0.07013146920053548, -0.17119200883618768]"
9,8,0,34,6.961501992554309,"[0.48464386356176214, 0.020529962444609418, 0.27064340474967036]","[2.192793745410553, 1.3638261378462926, 0.5821067645587433]","[-0.4014191383718628, 0.22844893140132017, 0.34061274539903585]"
9,8,1,34,6.961256963003851,"[0.18213588468008796, 0.4845276600483248, 0.22428388901360968]","[2.941692738718637, 4.542369480026713, 5.750911577530195]","[0.015904078003424638, 0.16114170216074108, -0.18881777320149729]"
9,8,2,34,6.961015901077731,"[0.18472178987801652, 0.209667497025388, 0.000978214988025361]","[5.4977012874010045, 2.273877757956349, 4.323404198502285]","[-0.2526223952632859, -0.03942823424039288, -0.33253463730544885]"
9,8,3,34,6.960778855904518,"[0.2789737437794668, 0.16585029455771894, 0.2684356224592951]","[3.4062458970891534, 0.2826699376783072, 4.858854165818074]","[-0.05654856830735733, -0.4663839453381342, -0.2044299019969475]"
9,8,4,34,6.9605443717321585,"[0.41858640428029303, 0.47052191297489293, 0.2668396774477799]","[0.8149904723208866, 5.65416996933951, 1.8121094150274442]","[-0.044206255963078145, -0.22526608736470866, 0.4676885219664123]"
9,8,0,35,7.287747458483431,"[0.3523394062382367, 0.40966444981370026, 0.15606839987471732]","[0.3951863012492702, 0.8365816656758177, 5.223475913659993]","[-0.16931142380468434, 0.03518444096798985, -0.24708975899085517]"
9,8,1,35,7.299425406331085,"[0.3208267098592897, 0.3557672027840958, 0.43622895466414624]","[3.9887788174580554, 5.145668029078464, 1.9782748936893828]","[0.031164222424013663, 0.040015466935466315, 0.29511874156352025]"
9,8,2,35,7.317190425019998,"[0.1227892614903528, 0.2975594565997348, 0.10738053147551918]","[6.222057289610469, 4.5449045145122255, 5.3904994111038755]","[-0.29537184821396834, 0.24639993558205442, -0.12444314257717748]"
9,8,3,35,7.336275598503616,"[0.46891857159439065, 0.31991633828754634, 0.21215682023879168]","[4.571276065052132, 0.6148445558148048, 1.8121618050466444]","[0.09885980928651339, -0.06918412827902146, 0.17173078477099635]"
9,8,4,35,7.355240308934156,"[0.4026118744010911, 0.5155184826410689, 0.3358248393125275]","[5.22872276151179, 5.649908983005742, 3.9156247349219595]","[0.1125843007657132, -0.16865346026182082, -0.3665817783914542]"
9,8,0,36,7.602740958557089,"[0.40966115827472294, 0.4211506016214718, 0.15606839987471732]","[3.706911494369842, 0.8649111580186389, 5.223475913659993]","[-0.014320585767257588, 0.030352574851163272, -0.24708975899085517]"
9,8,1,36,7.602024918131377,"[0.36683545471211654, 0.4845276600483248, 0.22428388901360968]","[3.9399611938017705, 4.542369480026713, 5.750911577530195]","[-0.011581766996586973, 0.16114170216074108, -0.18881777320149729]"
9,8,2,36,7.601324397898001,"[0.09145077806992741, 0.2975594565997348, 0.10738053147551918]","[3.849376014813937, 4.5449045145122255, 5.3904994111038755]","[-0.07612366383473457, 0.24639993558205442, -0.12444314257717748]"
9,8,3,36,7.600641832330453,"[0.2789737437794668, 0.48204464294980853, 0.24643345370322017]","[3.4062458970891534, 2.0445615115609517, 6.070089529793154]","[-0.05654856830735733, 0.12890107988010702, 0.31870219074711037]"
9,8,4,36,7.5999754041852645,"[0.41858640428029303, 0.3458661455497835, 0.42072923285658936]","[0.8149904723208866, 4.042278626005247, 3.8205071929665224]","[-0.044206255963078145, -0.12685619256551572, -0.36397711774408614]"
9,8,0,37,7.369490555423994,"[0.44632248802269986, 0.4211506016214718, 0.15606839987471732]","[3.6651975241380557, 0.8649111580186389, 5.223475913659993]","[-0.06342870092105846, 0.030352574851163272, -0.24708975899085517]"
9,8,1,37,7.37013552092377,"[0.2155249590140728, 0.12451424645165264, 0.3650659163801429]","[5.710736601349407, 5.656026270129985, 3.878309985934662]","[-0.2554359294145062, -0.3079078225570077, -0.4147475000266669]"
9,8,2,37,7.370770749808443,"[0.28588584320797295, 0.2737602089273183, 0.4213804828514321]","[4.332426596609369, 4.56261337674393, 3.3152306846080326]","[0.09201291306654263, 0.20122382153794882, -0.4769590811531995]"
9,8,3,37,7.371401699735961,"[0.29815569936470127, 0.22037641367513788, 0.2684356224592951]","[3.0515551061278057, 3.786424597983557, 4.858854165818074]","[0.49956627232034034, -0.02131968960070818, -0.2044299019969475]"
9,8,4,37,7.372031888553755,"[0.3905312186739198, 0.47052191297489293, 0.3222575243857571]","[5.234681648496079, 5.65416996933951, 3.942918389606113]","[0.09444222031740801, -0.22526608736470866, -0.3208272712611794]"
9,8,0,38,11.055903692520863,"[0.009873704967918784, 0.02182046986954611, 0.27064340474967036]","[0.8181230826083428, 3.106006081692851, 0.5821067645587433]","[-0.043178839389765966, -0.2931887819039789, 0.34061274539903585]"
9,8,1,38,11.078644846378243,"[0.2022708935382487, 0.4006748835090772, 0.25768987465946463]","[2.354937982225964, 2.0609009058053362, 5.756538756512246]","[-0.11895145897248445, -0.08124197181139603, -0.18103870798275112]"
9,8,2,38,11.09936561836646,"[0.09904189679801784, 0.209667497025388, 0.4213804828514321]","[3.0977331210285604, 2.273877757956349, 3.3152306846080326]","[0.3004228625587687, -0.03942823424039288, -0.4769590811531995]"
9,8,3,38,11.117146085548168,"[0.2789737437794668, 0.16585029455771894, 0.21215682023879168]","[3.4062458970891534, 0.2826699376783072, 1.8121618050466444]","[-0.05654856830735733, -0.4663839453381342, 0.17173078477099635]"
9,8,4,38,11.137757025663017,"[0.41685848412868026, 0.3458661455497835, 0.42072923285658936]","[1.83358750900679, 4.042278626005247, 3.8205071929665224]","[-0.028587238611000876, -0.12685619256551572, -0.36397711774408614]"
9,8,0,39,5.934921853027915,"[0.21495413655496465, 0.020529962444609418, 0.27064340474967036]","[0.4030826405446633, 1.3638261378462926, 0.5821067645587433]","[-0.47424803287465767, 0.22844893140132017, 0.34061274539903585]"
9,8,1,39,5.934822344510979,"[0.46004772552926754, 0.4306243096136893, 0.25768987465946463]","[0.16700361567104247, 3.4795918613925996, 5.756538756512246]","[-0.10587133359642087, -0.21559853892993042, -0.18103870798275112]"
9,8,2,39,5.934723266729241,"[0.28728365003851536, 0.17057918536170186, 0.000978214988025361]","[4.299984141167266, 3.40807186600015, 4.323404198502285]","[0.05126639398203276, -0.12516601774933828, -0.33253463730544885]"
9,8,3,39,5.9346246804256975,"[0.25693746965591213, 0.4252213782356772, 0.20588714123096802]","[3.444857943274109, 5.541988546939113, 3.442540651455439]","[-0.10532649872639088, -0.21113591336885917, -0.18671723372307125]"
9,8,4,39,5.93452830463327,"[0.41685848412868026, 0.3458661455497835, 0.24464074180542086]","[1.83358750900679, 4.042278626005247, 1.8431109752989387]","[-0.028587238611000876, -0.12685619256551572, 0.47345250357550106]"
9,8,0,40,7.010914245681358,"[0.5292264083613245, 0.4211506016214718, 0.15606839987471732]","[4.824841381623414, 0.8649111580186389, 5.223475913659993]","[0.07905310167298737, 0.030352574851163272, -0.24708975899085517]"
9,8,1,40,7.0110986210097686,"[0.19196803993843792, 0.12872447267763265, 0.2057069641705747]","[3.8093658697046564, 5.656788028325863, 3.3132428519568546]","[0.41474680351320214, -0.2761248134193218, -0.06530650366373081]"
9,8,2,40,7.011290710276549,"[0.2802802626540545, 0.1916469842969376, 0.4213804828514321]","[4.3753597660028944, 5.407855388723095, 3.3152306846080326]","[0.1358784712768064, 0.4393766064288067, -0.4769590811531995]"
9,8,3,40,7.011490258646207,"[0.49374734503408835, 0.16585029455771894, 0.21215682023879168]","[5.292069405169566, 0.2826699376783072, 1.8121618050466444]","[-0.10280970052285954, -0.4663839453381342, 0.17173078477099635]"
9,8,4,40,7.011695369794514,"[0.3905312186739198, 0.49602315220746523, 0.3358248393125275]","[5.234681648496079, 5.697639520022554, 3.9156247349219595]","[0.09444222031740801, -0.18131205874995415, -0.3665817783914542]"
9,8,0,41,6.13694402613293,"[0.21495413655496465, 0.02860693765188234, 0.2860985593825877]","[0.4030826405446633, 3.0642146685695044, 0.5511219250841279]","[-0.47424803287465767, -0.30946252603998364, -0.4856690027117675]"
9,8,1,41,6.137393647575534,"[0.016927199831179185, 0.14208376746688806, 0.3650659163801429]","[4.020273195200993, 5.37499605976581, 3.878309985934662]","[0.2543322878813834, 0.3548553598433327, -0.4147475000266669]"
9,8,2,41,6.137839740536695,"[0.28588584320797295, 0.2737602089273183, 0.000978214988025361]","[4.332426596609369, 4.56261337674393, 4.323404198502285]","[0.09201291306654263, 0.20122382153794882, -0.33253463730544885]"
9,8,3,41,6.1382838981416645,"[0.39111126396365986, 0.3641656865974795, 0.27132765771350725]","[2.8720720493209955, 0.587054648493912, 4.05685481796195]","[0.2694407780330852, -0.02595283060944764, -0.008317879840471123]"
9,8,4,41,6.138728616359332,"[0.41685848412868026, 0.3458661455497835, 0.3222575243857571]","[1.83358750900679, 4.042278626005247, 3.942918389606113]","[-0.028587238611000876, -0.12685619256551572, -0.3208272712611794]"
9,8,0,42,5.2487643963338195,"[0.16220032962959702, 0.4211506016214718, 0.244188315650947]","[3.352771871978236, 0.8649111580186389, 0.5850553451092476]","[-0.12096115415027131, 0.030352574851163272, -0.44894648257439923]"
